"No.","Time","Source","Destination","Protocol","Length","Info"
"42771","75.307181","172.67.189.191","192.168.18.44","QUIC","69","Protected Payload (KP0)"
"42772","75.307181","172.67.189.191","192.168.18.44","QUIC","939","Protected Payload (KP0)"
"42773","75.307181","172.67.189.191","192.168.18.44","QUIC","111","Protected Payload (KP0)"
"42774","75.307181","172.67.189.191","192.168.18.44","QUIC","111","Protected Payload (KP0)"
"42775","75.307508","192.168.18.44","172.67.189.191","QUIC","88","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42776","75.307732","192.168.18.44","172.67.189.191","QUIC","86","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42777","75.307822","192.168.18.44","172.67.189.191","QUIC","88","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42778","75.307961","192.168.18.44","172.67.189.191","QUIC","86","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42779","75.310637","172.67.189.191","192.168.18.44","QUIC","111","Protected Payload (KP0)"
"42780","75.310637","172.67.189.191","192.168.18.44","QUIC","111","Protected Payload (KP0)"
"42781","75.310637","172.67.189.191","192.168.18.44","QUIC","111","Protected Payload (KP0)"
"42782","75.312322","172.67.189.191","192.168.18.44","QUIC","111","Protected Payload (KP0)"
"42783","75.313666","172.67.189.191","192.168.18.44","QUIC","111","Protected Payload (KP0)"
"42784","75.315867","172.67.189.191","192.168.18.44","QUIC","111","Protected Payload (KP0)"
"42785","75.316115","192.168.18.44","172.67.189.191","QUIC","86","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42786","75.317594","172.67.189.191","192.168.18.44","QUIC","111","Protected Payload (KP0)"
"42787","75.318802","172.67.189.191","192.168.18.44","QUIC","111","Protected Payload (KP0)"
"42788","75.321598","172.67.189.191","192.168.18.44","QUIC","111","Protected Payload (KP0)"
"42789","75.323316","172.67.189.191","192.168.18.44","QUIC","111","Protected Payload (KP0)"
"42790","75.324767","172.67.189.191","192.168.18.44","QUIC","111","Protected Payload (KP0)"
"42791","75.324767","57.144.100.145","192.168.18.44","TLSv1.3","86","Application Data"
"42792","75.325070","192.168.18.44","172.67.189.191","QUIC","86","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42793","75.326213","172.67.189.191","192.168.18.44","QUIC","111","Protected Payload (KP0)"
"42794","75.326213","172.67.189.191","192.168.18.44","QUIC","111","Protected Payload (KP0)"
"42795","75.327708","172.67.189.191","192.168.18.44","QUIC","111","Protected Payload (KP0)"
"42796","75.331427","172.67.189.191","192.168.18.44","QUIC","111","Protected Payload (KP0)"
"42797","75.333660","172.67.189.191","192.168.18.44","QUIC","66","Protected Payload (KP0)"
"42798","75.333660","172.67.189.191","192.168.18.44","QUIC","111","Protected Payload (KP0)"
"42799","75.333836","192.168.18.44","172.67.189.191","QUIC","86","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42800","75.338273","172.67.189.191","192.168.18.44","QUIC","177","Protected Payload (KP0)"
"42801","75.338497","192.168.18.44","172.67.189.191","QUIC","88","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42802","75.339964","192.168.18.1","192.168.18.44","DNS","210","Standard query response 0x8eee HTTPS ew.ileacringes.com CNAME oceanicdreamcove.com SOA ns-579.awsdns-08.net"
"42803","75.339964","172.67.189.191","192.168.18.44","QUIC","1242","Protected Payload (KP0)"
"42804","75.339964","172.67.189.191","192.168.18.44","QUIC","1242","Protected Payload (KP0)"
"42805","75.339964","172.67.189.191","192.168.18.44","QUIC","1080","Protected Payload (KP0)"
"42806","75.339964","172.67.189.191","192.168.18.44","QUIC","1012","Protected Payload (KP0)"
"42807","75.339964","172.67.189.191","192.168.18.44","QUIC","1242","Protected Payload (KP0)"
"42808","75.339964","172.67.189.191","192.168.18.44","QUIC","1242","Protected Payload (KP0)"
"42809","75.339964","172.67.189.191","192.168.18.44","QUIC","1242","Protected Payload (KP0)"
"42810","75.339964","172.67.189.191","192.168.18.44","QUIC","534","Protected Payload (KP0)"
"42811","75.339964","172.67.189.191","192.168.18.44","QUIC","1242","Protected Payload (KP0)"
"42812","75.339964","172.67.189.191","192.168.18.44","QUIC","1242","Protected Payload (KP0)"
"42813","75.339964","172.67.189.191","192.168.18.44","QUIC","379","Protected Payload (KP0)"
"42814","75.339964","172.67.189.191","192.168.18.44","QUIC","69","Protected Payload (KP0)"
"42815","75.339964","172.67.189.191","192.168.18.44","QUIC","111","Protected Payload (KP0)"
"42816","75.340194","192.168.18.44","172.67.189.191","QUIC","91","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42817","75.340384","192.168.18.44","172.67.189.191","QUIC","89","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42818","75.340431","192.168.18.44","172.67.189.191","QUIC","89","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42819","75.340470","192.168.18.44","172.67.189.191","QUIC","89","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42820","75.340519","192.168.18.44","172.67.189.191","QUIC","89","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42821","75.340556","192.168.18.44","172.67.189.191","QUIC","89","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42822","75.340593","192.168.18.44","172.67.189.191","QUIC","87","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42823","75.340762","192.168.18.44","192.168.18.1","TCP","54","40867  >  53 [FIN, ACK] Seq=39 Ack=157 Win=65280 Len=0"
"42824","75.342885","172.67.189.191","192.168.18.44","QUIC","111","Protected Payload (KP0)"
"42825","75.345030","172.67.189.191","192.168.18.44","QUIC","111","Protected Payload (KP0)"
"42826","75.345334","192.168.18.1","192.168.18.44","DNS","478","Standard query response 0x689e A ew.ileacringes.com CNAME oceanicdreamcove.com A 172.241.7.44 A 172.241.7.54 A 69.41.166.149 A 172.241.7.30 A 172.241.7.253 A 172.241.7.171 A 23.109.135.10 A 23.109.135.38 A 172.241.7.228 A 172.241.7.182 A 172.241.7.20 A 69.41.166.29 A 172.241.7.210 A 23.109.135.253 A 172.241.7.12 A 69.41.166.20 A 172.241.7.62 A 23.109.135.43 A 23.109.135.100 A 172.241.7.205 A 172.241.7.221 A 172.241.7.245"
"42827","75.345752","192.168.18.44","192.168.18.1","TCP","54","64214  >  53 [FIN, ACK] Seq=39 Ack=425 Win=65024 Len=0"
"42828","75.346482","192.168.18.44","172.241.7.44","TCP","66","31962  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"42829","75.348711","172.67.189.191","192.168.18.44","QUIC","111","Protected Payload (KP0)"
"42830","75.348711","57.144.100.145","192.168.18.44","TLSv1.3","97","Application Data"
"42831","75.348796","192.168.18.44","57.144.100.145","TCP","54","17903  >  443 [ACK] Seq=246507 Ack=5831 Win=64512 Len=0"
"42832","75.349075","192.168.18.44","172.67.189.191","QUIC","86","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42833","75.349990","172.67.189.191","192.168.18.44","QUIC","111","Protected Payload (KP0)"
"42834","75.350018","192.168.18.44","57.144.100.145","TLSv1.3","90","Application Data"
"42835","75.353226","172.67.189.191","192.168.18.44","QUIC","111","Protected Payload (KP0)"
"42836","75.353480","192.168.18.44","216.239.38.120","UDP","71","55281  >  443 Len=29"
"42837","75.357826","172.67.189.191","192.168.18.44","QUIC","111","Protected Payload (KP0)"
"42838","75.358118","192.168.18.44","172.67.189.191","QUIC","86","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42839","75.358383","172.67.189.191","192.168.18.44","QUIC","111","Protected Payload (KP0)"
"42840","75.358635","192.168.18.1","192.168.18.44","DNS","165","Standard query response 0x51cf HTTPS content-autofill.googleapis.com SOA ns1.google.com"
"42841","75.358826","192.168.18.44","192.168.18.1","TCP","54","13275  >  53 [FIN, ACK] Seq=52 Ack=112 Win=65280 Len=0"
"42842","75.360742","172.67.189.191","192.168.18.44","QUIC","111","Protected Payload (KP0)"
"42843","75.364306","172.67.189.191","192.168.18.44","QUIC","111","Protected Payload (KP0)"
"42844","75.364306","192.168.18.1","192.168.18.44","DNS","281","Standard query response 0xd99c A content-autofill.googleapis.com A 172.217.194.95 A 142.251.10.95 A 74.125.130.95 A 64.233.170.95 A 142.250.4.95 A 74.125.24.95 A 74.125.200.95 A 74.125.68.95 A 172.253.118.95 A 172.253.134.95 A 142.251.12.95"
"42845","75.364757","192.168.18.44","192.168.18.1","TCP","54","50332  >  53 [FIN, ACK] Seq=52 Ack=228 Win=65308 Len=0"
"42846","75.364929","192.168.18.44","172.67.189.191","QUIC","86","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42847","75.365404","192.168.18.44","172.217.194.95","TCP","66","64886  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"42848","75.365688","172.67.189.191","192.168.18.44","QUIC","111","Protected Payload (KP0)"
"42849","75.368085","172.67.189.191","192.168.18.44","QUIC","111","Protected Payload (KP0)"
"42850","75.372533","172.67.189.191","192.168.18.44","QUIC","111","Protected Payload (KP0)"
"42851","75.372788","192.168.18.44","172.67.189.191","QUIC","86","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42852","75.374149","57.144.100.145","192.168.18.44","TCP","60","443  >  17903 [ACK] Seq=5831 Ack=246543 Win=579328 Len=0"
"42853","75.375038","172.67.189.191","192.168.18.44","QUIC","111","Protected Payload (KP0)"
"42854","75.378164","172.67.189.191","192.168.18.44","QUIC","111","Protected Payload (KP0)"
"42855","75.378250","192.168.18.1","192.168.18.44","TCP","60","53  >  40867 [FIN, ACK] Seq=157 Ack=40 Win=29200 Len=0"
"42856","75.378292","192.168.18.44","192.168.18.1","TCP","54","40867  >  53 [ACK] Seq=40 Ack=158 Win=65280 Len=0"
"42857","75.382139","192.168.18.1","192.168.18.44","TCP","60","53  >  64214 [FIN, ACK] Seq=425 Ack=40 Win=29200 Len=0"
"42858","75.382192","192.168.18.44","192.168.18.1","TCP","54","64214  >  53 [ACK] Seq=40 Ack=426 Win=65024 Len=0"
"42859","75.384009","172.67.189.191","192.168.18.44","QUIC","111","Protected Payload (KP0)"
"42860","75.384420","192.168.18.44","172.67.189.191","QUIC","91","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42861","75.385322","216.239.38.120","192.168.18.44","UDP","68","443  >  55281 Len=26"
"42862","75.387643","172.67.189.191","192.168.18.44","QUIC","111","Protected Payload (KP0)"
"42863","75.389848","172.67.189.191","192.168.18.44","QUIC","111","Protected Payload (KP0)"
"42864","75.397964","172.67.189.191","192.168.18.44","QUIC","111","Protected Payload (KP0)"
"42865","75.397964","172.67.189.191","192.168.18.44","QUIC","111","Protected Payload (KP0)"
"42866","75.397964","172.67.189.191","192.168.18.44","QUIC","74","Protected Payload (KP0)"
"42867","75.397964","172.67.189.191","192.168.18.44","QUIC","71","Protected Payload (KP0)"
"42868","75.397964","192.168.18.1","192.168.18.44","TCP","60","53  >  13275 [FIN, ACK] Seq=112 Ack=53 Win=29200 Len=0"
"42869","75.398002","192.168.18.44","172.67.189.191","QUIC","87","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42870","75.398078","192.168.18.44","192.168.18.1","TCP","54","13275  >  53 [ACK] Seq=53 Ack=113 Win=65280 Len=0"
"42871","75.404823","192.168.18.1","192.168.18.44","TCP","60","53  >  50332 [FIN, ACK] Seq=228 Ack=53 Win=29200 Len=0"
"42872","75.404909","192.168.18.44","192.168.18.1","TCP","54","50332  >  53 [ACK] Seq=53 Ack=229 Win=65308 Len=0"
"42873","75.405028","192.168.18.44","172.67.189.191","QUIC","87","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42874","75.410855","172.67.189.191","192.168.18.44","QUIC","66","Protected Payload (KP0)"
"42875","75.420676","192.168.18.44","172.67.189.191","QUIC","1285","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42876","75.420777","192.168.18.44","172.67.189.191","QUIC","1292","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42877","75.420808","192.168.18.44","172.67.189.191","QUIC","1292","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42878","75.420827","192.168.18.44","172.67.189.191","QUIC","1292","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42879","75.420849","192.168.18.44","172.67.189.191","QUIC","1292","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42880","75.420950","192.168.18.44","172.67.189.191","QUIC","1292","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42881","75.421006","192.168.18.44","172.67.189.191","QUIC","1292","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42882","75.421038","192.168.18.44","172.67.189.191","QUIC","1292","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42883","75.421063","192.168.18.44","172.67.189.191","QUIC","1292","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42884","75.421082","192.168.18.44","172.67.189.191","QUIC","1292","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42885","75.421105","192.168.18.44","172.67.189.191","QUIC","1292","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42886","75.421131","192.168.18.44","172.67.189.191","QUIC","1292","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42887","75.432736","192.168.18.44","172.67.189.191","QUIC","1292","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42888","75.432835","192.168.18.44","172.67.189.191","QUIC","1292","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42889","75.432859","192.168.18.44","172.67.189.191","QUIC","1292","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42890","75.432878","192.168.18.44","172.67.189.191","QUIC","408","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42891","75.446769","172.67.189.191","192.168.18.44","QUIC","68","Protected Payload (KP0)"
"42892","75.446769","172.67.189.191","192.168.18.44","QUIC","70","Protected Payload (KP0)"
"42893","75.451038","172.241.7.44","192.168.18.44","TCP","66","443  >  31962 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1412 SACK_PERM WS=1024"
"42894","75.451143","192.168.18.44","172.241.7.44","TCP","54","31962  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"42895","75.451796","192.168.18.44","172.241.7.44","TCP","1466","31962  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1412 [TCP PDU reassembled in 42896]"
"42896","75.451796","192.168.18.44","172.241.7.44","TLSv1.3","370","Client Hello (SNI=ew.ileacringes.com)"
"42897","75.458937","172.67.189.191","192.168.18.44","QUIC","70","Protected Payload (KP0)"
"42898","75.458937","172.67.189.191","192.168.18.44","QUIC","70","Protected Payload (KP0)"
"42899","75.459171","192.168.18.44","172.67.189.191","QUIC","1285","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42900","75.459219","192.168.18.44","172.67.189.191","QUIC","1292","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42901","75.461364","172.67.189.191","192.168.18.44","QUIC","70","Protected Payload (KP0)"
"42902","75.461364","172.217.194.95","192.168.18.44","TCP","66","443  >  64886 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"42903","75.461364","172.67.189.191","192.168.18.44","QUIC","252","Protected Payload (KP0)"
"42904","75.461364","172.67.189.191","192.168.18.44","QUIC","1242","Protected Payload (KP0)"
"42905","75.461364","172.67.189.191","192.168.18.44","QUIC","1242","Protected Payload (KP0)"
"42906","75.461364","172.67.189.191","192.168.18.44","QUIC","1242","Protected Payload (KP0)"
"42907","75.461364","172.67.189.191","192.168.18.44","QUIC","1242","Protected Payload (KP0)"
"42908","75.461364","172.67.189.191","192.168.18.44","QUIC","1242","Protected Payload (KP0)"
"42909","75.461364","172.67.189.191","192.168.18.44","QUIC","1242","Protected Payload (KP0)"
"42910","75.461364","172.67.189.191","192.168.18.44","QUIC","1242","Protected Payload (KP0)"
"42911","75.461364","172.67.189.191","192.168.18.44","QUIC","1242","Protected Payload (KP0)"
"42912","75.461364","172.67.189.191","192.168.18.44","QUIC","1242","Protected Payload (KP0)"
"42913","75.461472","192.168.18.44","172.217.194.95","TCP","54","64886  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"42914","75.461620","192.168.18.44","172.67.189.191","QUIC","88","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42915","75.461785","192.168.18.44","172.67.189.191","QUIC","88","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42916","75.461846","192.168.18.44","172.67.189.191","QUIC","88","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42917","75.461897","192.168.18.44","172.67.189.191","QUIC","90","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42918","75.461944","192.168.18.44","172.67.189.191","QUIC","88","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42919","75.461973","172.67.189.191","192.168.18.44","QUIC","71","Protected Payload (KP0)"
"42920","75.461984","192.168.18.44","172.67.189.191","QUIC","88","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42921","75.462024","192.168.18.44","172.67.189.191","QUIC","86","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42922","75.462088","192.168.18.44","172.67.189.191","QUIC","88","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42923","75.462126","192.168.18.44","172.67.189.191","QUIC","86","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42924","75.462167","192.168.18.44","172.67.189.191","QUIC","88","Protected Payload (KP0), DCID=010e40d62a11e1c8950da6d66312a4c895d50b4e"
"42925","75.462669","192.168.18.44","172.217.194.95","TCP","1466","64886  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1412 [TCP PDU reassembled in 42926]"
"42926","75.462669","192.168.18.44","172.217.194.95","TLSv1.2","415","Client Hello (SNI=content-autofill.googleapis.com)"
"42927","75.462729","172.67.189.191","192.168.18.44","QUIC","1242","Protected Payload (KP0)"
"42928","75.462729","172.67.189.191","192.168.18.44","QUIC","1242","Protected Payload (KP0)"
"42929","75.462729","172.67.189.191","192.168.18.44","QUIC","1242","Protected Payload (KP0)"
"42930","75.462729","172.67.189.191","192.168.18.44","QUIC","1242","Protected Payload (KP0)"
"42931","75.462783","172.67.189.191","192.168.18.44","QUIC","1242","Protected Payload (KP0)"
"42932","75.462783","172.67.189.191","192.168.18.44","QUIC","408","Protected Payload (KP0)"
